#/log,DATACREATED,データ作成日,20180320,,,,,,,,,,,,,,,,,,,,,,,,
#/doc,DATACREATER,データ作成者,山田 利博,,,,,,,,,,,,,,,,,,,,,,,,
#,DATATITLE,データ名,TemporalChangeinTreeGirthatBreastHeightatChichibu(CC-DB2).,,,,,,,,,,,,,,,,,,,,,,,,
#,SITENAME,サイト名,秩父,,,,,,,,,,,,,,,,,,,,,,,,
#,PLOTNAME,調査区名,秩父ウダイカンバ林,,,,,,,,,,,,,,,,,,,,,,,,
#,PLOTCODE,調査区コード,CC-DB2,,,,,,,,,,,,,,,,,,,,,,,,
#,PLOTSIZE,面積,0.12ha,,,,,,,,,,,,,,,,,,,,,,,,
#,PRAMETERDEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,,,,,,,,,,
#/note,20090323,データ成形（石原正恵）,,,,,,,,,,,,,,,,,,,,,,,,,
#,,癒合している場合は、1/2倍した,,,,,,,,,,,,,,,,,,,,,,,,,
#,,2004年以前に死亡個体も含み、元データにある個体はすべて含まれている。,,,,,,,,,,,,,,,,,,,,,,,,,
#,,個体番号はタグ番号を参照するように変えた,,,,,,,,,,,,,,,,,,,,,,,,,
#,,タイプミスの可能性,,,,,,,,,,,,,,,,,,,,,,,,,
#,20090409,"""tag_no=395のgbhは測定間違いの可能性あり""3.9-→タイプミスではない",,,,,,,,,,,,,,,,,,,,,,,,,
#,,"""tag_no=20のgbhは測定間違いの可能性あり""25.7-→タイプミスではないnd",,,,,,,,,,,,,,,,,,,,,,,,,
#,,"""tag_no=538のgbhは測定間違いの可能性あり""24.8-->34.8",,,,,,,,,,,,,,,,,,,,,,,,,
#,,タグ738、192重複のため死亡している個体を742と741に変更,,,,,,,,,,,,,,,,,,,,,,,,,
#,,742は区画外のためnaとする,,,,,,,,,,,,,,,,,,,,,,,,,
#,,タグ733はミヤマハハソ-->アワブキに樹種変更、同株がアワブキのため,,,,,,,,,,,,,,,,,,,,,,,,,
#,20091019,樹木の位置は今後測定予定,,,,,,,,,,,,,,,,,,,,,,,,,
#,,10m方形区番号をモニ100試用に変更,,,,,,,,,,,,,,,,,,,,,,,,,
#,20141225,新規個体には通し番号を割りふった。,,,,,,,,,,,,,,,,,,,,,,,,,
#,20170426,公開データのためのエラーチェック（日野貴文）,,,,,,,,,,,,,,,,,,,,,,,,,
#,,tag.no=744、749、752の種名が「未同定」となっていたため「nd」を入力し、備考欄に記載。,,,,,,,,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh04","gbh05","gbh06","gbh07","gbh08","gbh09","gbh14","note04","note05","note06","note07","note08","note09","note14","s_date04","s_date05","s_date06","s_date07","s_date08","s_date09","s_date14","dl04","dl05","dl06","dl07","dl08","dl09","dl14","rec04","rec05","rec06","rec07","rec08","rec09","rec14","error04","error05","error06","error07","error08","error09","error14"
10,30,679,679,NA,NA,"ヒナウチワカエデ",13.2,13.4,13.3,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
10,30,680,680,NA,NA,"ホオノキ",63.9,65.7,65.5,65.8,67.2,67.7,69.6,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,681,681,NA,NA,"イヌブナ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,30,682,682,NA,NA,"ミズメ",64.3,65.3,66,66.8,67.9,68.3,72.3,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,683,683,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,30,684,685,NA,NA,"ミズメ",43.6,44.6,43.6,43.7,43.6,43.7,44.2,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,685,685,NA,NA,"ミズメ",48.2,49.2,49.6,50.2,51,51.4,53.8,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,686,686,NA,NA,"ミズメ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,30,687,686,NA,NA,"ミズメ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,30,688,688,NA,NA,"ヒナウチワカエデ",17.2,17.3,17.2,17.2,17.3,17,17.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,689,689,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"92測定時ウダイ枯5.8","5.4有",NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,30,690,689,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"92測定時ウダイ枯6.3","6.2有",NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
10,30,691,691,NA,NA,"リョウブ",19.2,19.2,19.1,19.2,19.1,19,NA,"シカ害",NA,NA,NA,NA,NA,"枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,740,740,NA,NA,"イワガラミ",13.3,13.7,NA,NA,NA,NA,NA,"2004新個体、No.662に絡む",NA,"消失",NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,1,1,NA,NA,"ブナ",NA,NA,NA,NA,NA,NA,NA,"不明",NA,"区画外にあった8.3","札なし8.4","8.2","タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,2,2,NA,NA,"オノオレカンバ",38.8,39.1,40.1,40.1,40.7,40.8,42.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,3,3,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,4,4,NA,NA,"オオヤマザクラ",93.1,93.2,94,94.6,95.6,96.1,101,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,5,4,NA,NA,"オオヤマザクラ",79.2,80,81.5,81.1,81.6,82,87.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,6,4,NA,NA,"オオヤマザクラ",46.4,46.8,46.9,47.4,46.9,47.8,49.2,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,7,7,NA,NA,"イヌシデ",20.1,20.1,20.2,20.3,20.3,20.4,20.5,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,8,8,NA,NA,"リョウブ",11.3,11.5,11.5,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,9,9,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,10,10,NA,NA,"オノオレカンバ",62.3,63.1,64,64.6,66.1,66.3,70.3,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,11,11,NA,NA,"ハクウンボク",19.1,19.2,20.5,19.1,19.1,19.1,19.3,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,12,12,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,13,13,NA,NA,"クマシデ",43.8,44.5,45.4,45,44.8,45,45.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,14,14,NA,NA,"イロハモミジ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,15,15,NA,NA,"ハクウンボク",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,16,16,NA,NA,"コミネカエデ",14,13.7,13.8,13.7,14.1,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,17,16,NA,NA,"コミネカエデ",10.4,10.3,10.4,10.5,10.7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,18,18,NA,NA,"ヒナウチワカエデ",8.5,8.2,8.1,8.4,8.2,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,19,19,NA,NA,"リョウブ",29,29.7,29.8,29.7,31.1,31,32.1,NA,NA,NA,NA,NA,NA,"剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,20,20,NA,NA,"リョウブ",15.2,15.5,15.5,25.7,15.5,NA,NA,NA,NA,NA,"野帳確認",NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,0
20,0,21,21,NA,NA,"コミネカエデ",9.1,9.3,9.3,9.2,9.3,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,22,22,NA,NA,"ミズメ",21.7,22,22,22,22.1,22.1,22.2,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,23,23,NA,NA,"リョウブ",17.5,17.5,18.1,18.2,18,18,18.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,24,24,NA,NA,"ミズメ",18.4,18.5,18.7,18.7,18.6,18.6,18.9,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,25,25,NA,NA,"アオハダ",8.6,9.4,9.4,9.4,9.6,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,26,26,NA,NA,"リョウブ",12.7,12.9,12.9,12.9,12.7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,27,27,NA,NA,"リョウブ",18.1,18,18.2,18.1,18.2,18.2,18.3,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,28,31,NA,NA,"イヌブナ",20.4,20.1,20.6,20.6,20.6,20.5,20.5,"新個同株札ナシ","2005先オレ",NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,29,31,NA,NA,"イヌブナ",15.2,15.1,15.3,15.3,15.1,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,30,31,NA,NA,"イヌブナ",21.5,21.4,21.5,21.4,21.5,21.3,NA,NA,NA,NA,NA,NA,NA,"枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,31,31,NA,NA,"イヌブナ",28.6,28.8,29.1,29.2,29.2,29.4,30,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,32,32,NA,NA,"コミネカエデ",50.4,50.7,51,51,51.5,51.6,53.2,NA,NA,NA,NA,NA,NA,"根張りに剥皮","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,33,33,NA,NA,"オオモミジ",NA,NA,NA,5.2,5,NA,NA,"2004カレ",NA,NA,"生き",NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
20,0,34,34,NA,NA,"ミツバツツジ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,35,35,NA,NA,"ヒナウチワカエデ",5.1,5.1,5.1,NA,NA,NA,NA,"元オレ",NA,NA,"なし（カレ？）",NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,36,32,NA,NA,"コミネカエデ",11.1,10.8,11.3,11.4,11.5,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,37,38,NA,NA,"ウリハダカエデ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,38,38,NA,NA,"ウリハダカエデ",5.8,5.4,5.5,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,39,39,NA,NA,"ウリハダカエデ",46.3,47.1,48,48.5,49.5,50.1,53.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,40,40,NA,NA,"コハウチワカエデ",10.9,11,11,11,11,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,41,41,NA,NA,"ヒナウチワカエデ",14,14.5,14.6,14.6,14.7,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,42,42,NA,NA,"コミネカエデ",NA,NA,NA,NA,NA,NA,NA,"2004元オレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,43,43,NA,NA,"ヒナウチワカエデ",9.1,9.1,9.1,9.2,9.3,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,44,44,NA,NA,"ミズメ",50.2,51.1,52,52.3,53.4,53.8,59.3,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,45,46,NA,NA,"ホオノキ",32.8,32.4,32.2,32.2,32.2,32.2,NA,NA,NA,NA,NA,NA,NA,"枯れ","20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,46,46,NA,NA,"ホオノキ",50.4,50.8,51.2,51.4,51.5,51.3,52.4,NA,NA,NA,NA,NA,"皮むけ",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,47,47,NA,NA,"コミネカエデ",NA,NA,NA,NA,NA,NA,NA,"2004元オレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,48,48,NA,NA,"アワブキ",28.7,28.7,28.9,29,29.2,29.3,30.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,49,49,NA,NA,"ミズメ",43.7,44.7,45,45.4,46.2,46.5,48.5,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,50,50,NA,NA,"オノオレカンバ",65.7,65.7,66.4,66.4,67.7,67.5,71.8,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,51,51,NA,NA,"ミズメ",57.8,58.4,59,60,NA,60.3,62.8,NA,NA,NA,NA,NA,"生き",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,52,52,NA,NA,"イヌブナ",19.1,19.3,19.3,19.5,19.3,19.5,19.7,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,53,52,NA,NA,"イヌブナ",19.3,19.2,19.2,19.2,19.2,19.3,19.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,54,52,NA,NA,"イヌブナ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,55,52,NA,NA,"イヌブナ",NA,NA,NA,NA,NA,NA,NA,"2004元オレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,56,52,NA,NA,"イヌブナ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,57,57,NA,NA,"イヌブナ",12.2,12.2,12.3,12.5,12.1,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,58,58,NA,NA,"イヌブナ",NA,NA,NA,29.5,29.8,31.1,32.4,"カレ1本NO58→NO730","カレ",NA,"生き",NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20,0,59,59,NA,NA,"イヌブナ",18.7,18.9,19,19,19,19.2,19.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,60,59,NA,NA,"イヌブナ",18.2,18.6,18.6,18.7,18.7,19.2,19.6,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,61,61,NA,NA,"オオモミジ",10.6,10.4,10.4,10.2,10.3,NA,NA,NA,NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,62,62,NA,NA,"ミズメ",24.4,24.8,24.6,24.9,24.5,24.5,24.6,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,63,63,NA,NA,"ブナ",NA,NA,NA,NA,NA,NA,NA,"2004カレ中折れ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,64,64,NA,NA,"アラゲアオダモ",NA,NA,NA,NA,NA,NA,NA,"カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,65,65,NA,NA,"ミズメ",43.2,43.5,44,44.5,45.1,45.3,46.4,NA,NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,66,66,NA,NA,"オノオレカンバ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
20,0,67,67,NA,NA,"アワブキ",5.7,5.6,5.6,5.4,5.6,NA,NA,"新個同株札ナシ",NA,NA,NA,NA,"タグ回収",NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0
20,0,68,68,NA,NA,"リョウブ",NA,NA,NA,NA,NA,NA,NA,"2004カレ",NA,NA,NA,NA,NA,NA,"20041110","20051121","20061121","20071116","20081113","20091209",20141114,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
