#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,山田 利博,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Chichibu (CC-AT1).,,,,,,,,,,,,,
#,SITE NAME,サイト名,秩父,,,,,,,,,,,,,
#,PLOT NAME,調査区名,秩父矢竹沢（スギ密度試験地）,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,CC-AT1,,,,,,,,,,,,,
#,PLOT SIZE,面積,0.8826ha (in total),,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,
#/note,20070602,Data was arranged.,,,,,,,,,,,,,,
#,20090521,CC-AT1 is composed of three plots with different thinning treatment. Thinning was conducted in 1999.,,,,,,,,,,,,,,
#,,"A: No thinning (0.2387ha), B:intensive thinning (0.3393ha), C: moderate thinning (0.3046ha).",,,,,,,,,,,,,,
#,,元のメッシュコード（plot記号)はmesh_originalに、tag_noを(メッシュコード)-(タグNo)にした,,,,,,,,,,,,,,
#,20101116,2008年に間伐多数->死亡（d)とした,,,,,,,,,,,,,,
#,,note09およびnote14の＊はメジャーによる周囲長，それ以外は輪尺による2方向の平均胸高直径から算出．,,,,,,,,,,,,,,
#,20171101,公開データのためのエラーチェック（日野）,,,,,,,,,,,,,,
#,,"mesh_xcord, mesh_ycord, stem_xcor, stem_ycordがnaになっているのでサイトに問い合わせ→労力的に難しいとの返事を頂く",,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh04","gbh09","gbh14","note04","note09","note14","s_date04","s_date09","s_date14","mesh_original","dl04","dl09","dl14","rec04","rec09","rec14","error04","error09","error14"
NA,NA,"B-B-478","B-B-478",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-479","B-B-479",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-480","B-B-480",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-481","B-B-481",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-482","B-B-482",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-483","B-B-483",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-484","B-B-484",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-485","B-B-485",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-486","B-B-486",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-487","B-B-487",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-488","B-B-488",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-489","B-B-489",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-490","B-B-490",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-491","B-B-491",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-492","B-B-492",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-493","B-B-493",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-494","B-B-494",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-495","B-B-495",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-496","B-B-496",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-497","B-B-497",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-498","B-B-498",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-499","B-B-499",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-500","B-B-500",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-501","B-B-501",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-502","B-B-502",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-503","B-B-503",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-504","B-B-504",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"B-B-505","B-B-505",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"B",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-1","C-C-1",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-2","C-C-2",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-3","C-C-3",NA,NA,"スギ",155.5,165.09,177.97,"gbh19991027=143.6.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-4","C-C-4",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-5","C-C-5",NA,NA,"スギ",155.8,162.89,177.5,"gbh19991027=156.8；H=35.5.H04=33.8",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-6","C-C-6",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-7","C-C-7",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-8","C-C-8",NA,NA,"スギ",137,147.03,156.61,"gbh19991027=128.8.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-9","C-C-9",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-10","C-C-10",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-11","C-C-11",NA,NA,"スギ",175.3,182.37,193.99,"gbh19991027=153.3；H=35.4.H04=31.3","クマハギ跡あり",NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-12","C-C-12",NA,NA,"スギ",148.1,159.28,170.59,"gbh19991027=135.1.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-13","C-C-13",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-14","C-C-14",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-15","C-C-15",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-16","C-C-16",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-17","C-C-17",NA,NA,"スギ",120.2,139.8,150.33,"gbh19991027=115.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-18","C-C-18",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-19","C-C-19",NA,NA,"スギ",129,137.29,144.36,"gbh19991027=119.1.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-20","C-C-20",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-21","C-C-21",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-22","C-C-22",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-23","C-C-23",NA,NA,"スギ",180,189.28,203.1,"gbh19991027=171.2；H=30.1.H04=28.6",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-24","C-C-24",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-25","C-C-25",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-26","C-C-26",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-27","C-C-27",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-28","C-C-28",NA,NA,"スギ",156.5,173.1,184.41,"gbh19991027=141.4.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-29","C-C-29",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-30","C-C-30",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-31","C-C-31",NA,NA,"スギ",148.1,160.38,172.47,"gbh19991027=139.2.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-32","C-C-32",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-33","C-C-33",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-34","C-C-34",NA,NA,"スギ",108.7,121.74,127.08,"gbh19991027=105.6.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-35","C-C-35",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-36","C-C-36",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-37","C-C-37",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-38","C-C-38",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-39","C-C-39",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-40","C-C-40",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-41","C-C-41",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-42","C-C-42",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-43","C-C-43",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-44","C-C-44",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-45","C-C-45",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-46","C-C-46",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-47","C-C-47",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-48","C-C-48",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-49","C-C-49",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-50","C-C-50",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-51","C-C-51",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-52","C-C-52",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-53","C-C-53",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-54","C-C-54",NA,NA,"スギ",146.6,153,163.68,"gbh19991027=144.2.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-55","C-C-55",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-56","C-C-56",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-57","C-C-57",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-58","C-C-58",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-59","C-C-59",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-60","C-C-60",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-61","C-C-61",NA,NA,"スギ",132.4,137.76,145.93,"gbh19991027=127.2.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-62","C-C-62",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-63","C-C-63",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-64","C-C-64",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-65","C-C-65",NA,NA,"スギ",159.7,169.02,176.4,"gbh19991027=148.3.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-66","C-C-66",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-67","C-C-67",NA,NA,"スギ",164.8,175.93,184.88,"gbh19991027=158.7.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-68","C-C-68",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-69","C-C-69",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-70","C-C-70",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-71","C-C-71",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-72","C-C-72",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-73","C-C-73",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-74","C-C-74",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-75","C-C-75",NA,NA,"スギ",129.4,135.56,142.79,"gbh19991027=122.5.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-76","C-C-76",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-77","C-C-77",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-78","C-C-78",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-79","C-C-79",NA,NA,"スギ",137.6,150.17,162.58,"gbh19991027=126.9.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-80","C-C-80",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-81","C-C-81",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-82","C-C-82",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-83","C-C-83",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-84","C-C-84",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-85","C-C-85",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-86","C-C-86",NA,NA,"スギ",110.4,121.89,133.99,"gbh19991027=104.9.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-87","C-C-87",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-88","C-C-88",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-89","C-C-89",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-90","C-C-90",NA,NA,"スギ",132.6,137.13,145.3,"gbh19991027=132.9.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-91","C-C-91",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-92","C-C-92",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-93","C-C-93",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-94","C-C-94",NA,NA,"スギ",132.7,141.06,148.44,"gbh19991027=126.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-95","C-C-95",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-96","C-C-96",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-97","C-C-97",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-98","C-C-98",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-99","C-C-99",NA,NA,"スギ",134.1,142.16,149.23,"gbh19991027=129.4.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-100","C-C-100",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-101","C-C-101",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-102","C-C-102",NA,NA,"スギ",183.2,196.04,204.36,"gbh19991027=181.6.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-103","C-C-103",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-104","C-C-104",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-105","C-C-105",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-106","C-C-106",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-107","C-C-107",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-108","C-C-108",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-109","C-C-109",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-110","C-C-110",NA,NA,"スギ",147.5,159.75,166.5,"gbh19991027=136.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-111","C-C-111",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-112","C-C-112",NA,NA,"スギ",125.3,133.52,136.5,"gbh19991027=123.8.",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
NA,NA,"C-C-113","C-C-113",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-114","C-C-114",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-115","C-C-115",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-116","C-C-116",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-117","C-C-117",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-118","C-C-118",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-119","C-C-119",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-120","C-C-120",NA,NA,"スギ",NA,NA,NA,NA,NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-121","C-C-121",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-122","C-C-122",NA,NA,"スギ",NA,NA,NA,"間伐",NA,NA,20041027,20090308,20141127,"C",2,2,2,0,0,0,0,0,0
NA,NA,"C-C-123","C-C-123",NA,NA,"スギ",158.5,163.99,171.22,"gbh19991027=148.6；H=44.1.H04=34.3",NA,NA,20041027,20090308,20141127,"C",0,0,0,0,0,0,0,0,0
